b,cor_ability_delta,cor_ability_r2,cor_delta_r2,linear_r2,quad_r2,full_r2,turning_point,peak_delta
1882,0.5889152314725155,-0.3561521961031741,-0.9178276718996989,0.34682114986032603,0.9372448125096334,0.9407340912325041,97.66502707571996,4.22655322437817e-4
1883,0.4960546690792311,-0.27619135769729974,-0.9177129490662205,0.24607023471530515,0.9149930824776453,0.9235279110579259,97.5993736951629,4.1810188150573704e-4
1884,0.553144478675323,-0.3308964788619987,-0.919989021849348,0.3059688142889953,0.942706501457851,0.9477127291636952,97.81704150006307,4.227613988125149e-4
1885,0.5800254252157695,-0.37472989622826586,-0.9274881499895083,0.33642949389673504,0.9360304942225564,0.9411655911327843,97.6632350484386,4.258386800577857e-4
1886,0.588822543598803,-0.3776520729837356,-0.9250694436434682,0.34671198785016344,0.9341775791708902,0.9387078886000148,97.61794077156212,4.290520350293467e-4
1887,0.5954465731165781,-0.3801479110727967,-0.9253756265070525,0.3545566214362764,0.9382497419286693,0.943655569729648,97.5989070617008,4.2409402913039934e-4
1888,0.5345636523630711,-0.33598227050578633,-0.9276632165668686,0.2857582984277469,0.9346795373660138,0.9390866844717327,97.7968108599972,4.2186790575880415e-4
1889,0.569493155134063,-0.377821856483837,-0.9254805835718641,0.3243224537445498,0.9215291537518127,0.9268993728500512,97.65611392335452,4.245976056672894e-4
1890,0.5173014419190481,-0.31176385204990065,-0.9204328622449381,0.267600781811526,0.9187833522003314,0.9253630093115536,97.54874830307291,4.2645342696774613e-4
1891,0.5446061969843997,-0.36137820121873476,-0.9266122870706143,0.29659590979381145,0.9170434501526666,0.9259847235268291,97.64840639401159,4.2314808186526276e-4
1892,0.578099896949186,-0.3754024767451901,-0.9238541683106859,0.33419949085266004,0.9264025761641724,0.9337801431289892,97.4907909145662,4.2629681090619945e-4
1893,0.47295410386740105,-0.2662885134406677,-0.9183360457467232,0.22368558436501695,0.8912082496080611,0.904025816728392,97.31548770785712,4.3545603094007415e-4
1894,0.5240964655711732,-0.3259593960029043,-0.9201488895404111,0.27467710522419686,0.9232592625595919,0.9291462192746758,97.64297442866113,4.271029752359115e-4
1895,0.5529296650840821,-0.3319203487275975,-0.9219762656652997,0.3057312145299954,0.9412603681762839,0.9433630331289401,97.82843398058337,4.1472274113958305e-4
1896,0.5599982774098341,-0.3601498696454866,-0.9194670090525989,0.31359807070198076,0.9124168445950079,0.9191948226538628,97.62428644135231,4.1678883804833686e-4
1897,0.5402088476157384,-0.337964037968986,-0.925442296118448,0.29182559904232397,0.9362706047327973,0.9401697927605963,97.77668858445028,4.210747598277463e-4
1898,0.49566782507091084,-0.27449700950156547,-0.9181933282652274,0.24568659281052702,0.9010304610261599,0.9086105859862458,97.47955612192008,4.2028984960448476e-4
1899,0.5354281350833767,-0.34433942185719657,-0.9228237231960424,0.28668328783886216,0.9095870690401332,0.9162606851849878,97.56305751546353,4.228681978577682e-4
1900,0.5706362952703342,-0.3602090073170429,-0.9205039260339379,0.32562578147985144,0.933885118551947,0.9409301858448136,97.80340072903681,4.1386971731170383e-4
1901,0.49030871979739155,-0.2672026782986865,-0.9179925494050786,0.24040264070935596,0.9352011163051105,0.9396139916463457,97.72827411676477,4.234393002511376e-4
1902,0.5476268516106491,-0.3359413205482828,-0.9240046770253499,0.2998951686049916,0.9467197067447305,0.9492330185967609,97.83740220332841,4.148271569484295e-4
1903,0.523171006754886,-0.32206688244138104,-0.9258540923733312,0.2737079023089205,0.9413695369713062,0.9432004430878336,97.72979430814678,4.299503459045291e-4
1904,0.6022194681338636,-0.40584978524201315,-0.9292834908947858,0.36266828779943383,0.9382999035929359,0.9426091081551483,97.72349345564518,4.1996418290719817e-4
1905,0.5905307660669386,-0.39362497813410013,-0.9290679500926585,0.34872658567160547,0.926899051793253,0.9346717494777094,97.61954334531913,4.2411764156138204e-4
1906,0.5612075333878159,-0.3654571642996354,-0.9249153879376811,0.31495389553123593,0.9197623310199641,0.9295829672747725,97.58808806942353,4.3197545856884373e-4
1907,0.5348057541630287,-0.3403692556950119,-0.9231344936601775,0.2860171946858852,0.9189353986671075,0.9301994957812373,97.63382154793052,4.211296749665333e-4
1908,0.48845632926790816,-0.2908737326471325,-0.919925367312761,0.23858958560187885,0.914344500535087,0.9205667164080567,97.56114928075708,4.270765271706771e-4
1909,0.5202947139452299,-0.3055132065463135,-0.9237386442093982,0.27070658935934766,0.928148707686057,0.9318444249278786,97.77950090973232,4.165873508721295e-4
1910,0.5390783880703384,-0.3326540342770673,-0.922970274664071,0.2906055084845153,0.9457402983980016,0.9480355527712376,97.70959281414055,4.230721283876686e-4
1911,0.48951004290333006,-0.23382840968291005,-0.91161832673205,0.2396200821032201,0.9392065549539046,0.9425416085166215,97.67389594628972,4.173653235759467e-4
1912,0.5539953299827125,-0.3393180095774556,-0.9184465599472152,0.30691082564265376,0.9237159298921093,0.9270361601951237,97.55537841891544,4.135077399784713e-4
1913,0.5313469170374863,-0.3171187398792419,-0.921607684346078,0.2823295462452412,0.9301954556892347,0.9367641666995941,97.70333078987689,4.2229375000290767e-4
1914,0.5204181616123199,-0.30680934699977486,-0.9226609248192083,0.2708350629359461,0.9441846444529051,0.9455397408608195,97.78904590432474,4.2641052633524135e-4
1915,0.6097475740365288,-0.39641197302874864,-0.9234114987917146,0.3717921040434318,0.9384279645662089,0.9423286994258913,97.74123258204409,4.232089657404403e-4
1916,0.5366239047901918,-0.3184872556319264,-0.9218621407463666,0.2879652151922723,0.9301383731171482,0.935564570169133,97.80479040173498,4.0687773005068303e-4
1917,0.5545806052065958,-0.35429812263427723,-0.9231846139632411,0.30755964767131405,0.9215947714766227,0.9283854773109566,97.55094703464826,4.1928639516884345e-4
1918,0.5514240952787728,-0.3468556096960271,-0.9224931994529624,0.30406853285401236,0.9385837972733294,0.9431209242295399,97.78043964670088,4.133262423482685e-4
1919,0.5654838151350112,-0.33912191469829267,-0.9225245422306314,0.3197719451796475,0.9312007094166397,0.936593572813308,97.59495324672632,4.2060485341062145e-4
1920,0.4681397895506345,-0.2635253932963283,-0.9159530236599854,0.21915486256051303,0.9254937288528889,0.9332480930641367,97.63062109632584,4.226588771076359e-4
1921,0.47667843174635444,-0.2661985075732687,-0.9188033098286515,0.22722232729216382,0.9145475142852352,0.921487448837927,97.61462074709597,4.3263174813117436e-4
1922,0.6211067914834436,-0.4296197486130504,-0.931521107511662,0.3857736464268583,0.9390869606820302,0.9418946846435063,97.7211419499937,4.2018350010943756e-4
1923,0.5638009104707933,-0.3512426395012716,-0.9217520961107005,0.3178714666476956,0.9215954651390221,0.9282017753025599,97.66206716202863,4.2490380759185875e-4
1924,0.5062574110179145,-0.29814911253497617,-0.9223863371969103,0.2562965662105615,0.9268586482315336,0.9289710733845216,97.73208338058198,4.164131517971695e-4
1925,0.543403343380793,-0.3362520060474826,-0.9263383715815435,0.29528719359742334,0.9395794361412985,0.9478910537550721,97.69864225196872,4.3315762256353196e-4
1926,0.5380045522245037,-0.32574843840511053,-0.9223002886507249,0.289448898214289,0.9316357816830326,0.936291471669215,97.65075533988002,4.196536122614107e-4
1927,0.5709122356257054,-0.35759127355210674,-0.9265080254561203,0.3259407807871411,0.9333864269685135,0.9403835648938205,97.66435792971421,4.304659795712554e-4
1928,0.4979160925489463,-0.27632461856333396,-0.9156263387432325,0.24792043521921106,0.9221000865262069,0.9261008452291799,97.59801848020551,4.2243348438921954e-4
1929,0.4878659640958432,-0.2746559937152463,-0.9205468375574946,0.23801319892316583,0.9168813922505499,0.9231503338127293,97.58575699140137,4.1031236659946554e-4
1930,0.5665450610165088,-0.36654989102682317,-0.9218860308491087,0.3209733061622012,0.9206117970137935,0.9275676585136731,97.4866585448643,4.3569671999772394e-4
1931,0.558695409211742,-0.35140884154982804,-0.9270642353971907,0.31214056027427584,0.9250893768208581,0.9330946992447062,97.51961449335619,4.3032814604529804e-4
1932,0.5279348619142452,-0.3322447576994681,-0.9176587310460077,0.2787152184244138,0.916090447935524,0.9264671838667927,97.56167319657992,4.3032003635603763e-4
1933,0.5383413359701684,-0.32641651358063484,-0.9272584217022787,0.2898113940141461,0.9291066885402709,0.9339036563720603,97.68143580589083,4.190086345929045e-4
1934,0.4755104825382934,-0.25493649953132536,-0.9187522014922406,0.22611021900380096,0.92179902278238,0.9271590099191082,97.57808696463674,4.188660897624444e-4
1935,0.5471820684106387,-0.34984260047587473,-0.9251913363412713,0.2994082159901458,0.9275181715851786,0.9353263856795311,97.57557505622373,4.1972590920109215e-4
1936,0.5017215036716101,-0.27932215975736524,-0.9183581366841488,0.2517244672465011,0.9376031762427426,0.9427608351811648,97.80143028219648,4.23052338080758e-4
1937,0.5259939297172236,-0.2997967794253285,-0.9203759537348453,0.27666961409936824,0.9355483279403235,0.9376804473464841,97.66416655798297,4.25458674834487e-4
1938,0.5776467158923747,-0.39625798316808936,-0.9244819700989984,0.3336757283812461,0.910620405978715,0.9151689183969696,97.64288091895074,4.1253782169547656e-4
1939,0.5197360463111738,-0.2957043712116216,-0.9165294854293791,0.270125557835171,0.9166586642020844,0.9237326811068138,97.62612182310573,4.1947268725357756e-4
1940,0.5421881440681215,-0.32543274648204323,-0.9188901130710125,0.2939679835680342,0.9128296759753732,0.9228591588292265,97.54678167791255,4.231259612566887e-4
1941,0.556463312401737,-0.33329008965787693,-0.9212043917436262,0.30965141804911217,0.9318123573888966,0.93626573971577,97.64506690998402,4.2918181435464345e-4
1942,0.5490097928472994,-0.3311710175207827,-0.9202824142669023,0.3014117526422351,0.9322631619195401,0.9384231227141646,97.79962653175215,4.0593767483656715e-4
1943,0.558613148967404,-0.3570488966302551,-0.9253852797277127,0.3120486501992777,0.9298646363650693,0.9369154961039624,97.67091896177149,4.1922471306593545e-4
1944,0.5876465069418186,-0.39333416499690754,-0.925345328648581,0.34532841712092,0.936231332984357,0.94128090412181,97.60141172130986,4.277697654211862e-4
1945,0.5499415098043556,-0.33505868490748336,-0.9203025791832807,0.3024356642058941,0.9192782760550694,0.9260823294257663,97.61542262762138,4.150831467607252e-4
1946,0.592086344007617,-0.3736550885762712,-0.9192801286737392,0.3505662387603073,0.9327878036586841,0.9373363772199229,97.82662424892524,4.0906494889618103e-4
1947,0.5482262062820215,-0.35742590598074314,-0.9267365571598001,0.3005519732543772,0.9293694318668868,0.935623897145775,97.77569357015491,4.182668846237879e-4
1948,0.5475450363483478,-0.33778725878538246,-0.9169842798002796,0.2998055668297136,0.9182443084528846,0.9258230122919202,97.59261069029037,4.254415188626355e-4
1949,0.5311769902178307,-0.30481470015751494,-0.9227148858222904,0.28214899493687373,0.9318378988368649,0.9381297937012965,97.65219645972316,4.236751740695731e-4
1950,0.5526707624776062,-0.3289651947719196,-0.9222133710848159,0.30544497169757884,0.931391779360187,0.9348871399553959,97.5937511704059,4.237863908671119e-4
1951,0.6080288002872226,-0.4267966774120358,-0.9315079794560872,0.36969902197872107,0.9440354451158398,0.9479366546249389,97.76484021821871,4.1609536924171533e-4
1952,0.509274161461697,-0.30324229728926516,-0.9220859907946874,0.2593601715325149,0.9146065114992173,0.9215630170014365,97.56819354324178,4.2794531742193845e-4
1953,0.5388035992833865,-0.3423654847571619,-0.924077790024226,0.29030931860073206,0.9230384480337783,0.9261743272851646,97.60143429681712,4.2389470926169556e-4
1954,0.5561324197548301,-0.3515884771197554,-0.9274142188206378,0.3092832683023618,0.9280264356879442,0.9329737741271189,97.63343407160136,4.219534503304978e-4
1955,0.5625790198785856,-0.36300074769802804,-0.9244655166111735,0.3164951536075495,0.9169873451158589,0.9264534911351808,97.7292900662382,4.2674029927820475e-4
1956,0.5588245852703523,-0.3640894748636005,-0.9246220960355145,0.3122849171025818,0.9368140281331233,0.9395606263128057,97.68186410615098,4.289815924106398e-4
1957,0.5427327285648746,-0.3363219627611714,-0.9243350312862098,0.2945588146554735,0.923398746105257,0.9319077355736473,97.52800993338963,4.222723990556787e-4
1958,0.5547525372317614,-0.3387276124792192,-0.9240554675441309,0.3077503775650762,0.9343504287989898,0.9412070278739737,97.66529147142997,4.281938258516721e-4
1959,0.6028372207289305,-0.38821165473311653,-0.9258111838850874,0.36341271469618086,0.9439406278496641,0.9500728876197209,97.69764376478096,4.242042754131585e-4
1960,0.5638114460437168,-0.3737126971548695,-0.924880520361667,0.3178833466899067,0.9273500045575093,0.9365041502065631,97.63848709654613,0.00041911631892710757
1961,0.5615589023465947,-0.34020708369257113,-0.9214602866514829,0.3153484008047114,0.9332428381339416,0.9358810865856997,97.73478714651792,4.0754006157744244e-4
1962,0.5510770794236879,-0.3563726291653602,-0.9233761622276184,0.3036859474661418,0.9108818328436598,0.9203246445843719,97.59614986132958,4.1775926542894637e-4
1963,0.5405857748046967,-0.31712615936003136,-0.9213369181255835,0.29223297992119385,0.9377417134275204,0.9427305031102772,97.66478827120872,4.238540730267214e-4
1964,0.5249476375106544,-0.31470944236022347,-0.9222622551026959,0.27557002212801657,0.9275280191032005,0.93571789623342,97.6827723322487,4.268418334947635e-4
1965,0.5309588440289931,-0.3252186274087457,-0.923784944741506,0.2819172940526032,0.9193437897399693,0.9291694415802667,97.65682788430125,4.172111363276998e-4
1966,0.5556534314370473,-0.3603732735417595,-0.9248705563741508,0.3087507358677649,0.9184573148994811,0.9287852580019966,97.58476691166484,4.2377434120822316e-4
1967,0.5338889327194554,-0.306910737884429,-0.9183813410313016,0.2850373924803198,0.9365917154988364,0.9381105800648218,97.77479471352657,4.0871094103838226e-4
1968,0.5324702579083698,-0.31937222533744497,-0.9198870745093628,0.28352457555700555,0.9261175433923508,0.9310379100596586,97.63377333847828,4.2386079156312567e-4
1969,0.5719952103135206,-0.37573650707841744,-0.9230329991020582,0.32717852062160924,0.928484393642265,0.93813251846986,97.69440823593231,4.192675963111715e-4
1970,0.5776676526247325,-0.3536760738060114,-0.923505659227194,0.33369991688896955,0.937152728052284,0.9391072689285421,97.81248562739309,4.1248560697694156e-4
1971,0.5496126077219573,-0.3477549110066067,-0.9219388215300007,0.30207401856692956,0.9290311762351418,0.9338607856873624,97.63261226313958,4.298844533003922e-4
1972,0.5565442538600529,-0.3564835951096083,-0.9228450465740003,0.3097415065046438,0.9348103807929128,0.9370106227040322,97.6629411863243,4.167439501336148e-4
1973,0.5776505606181322,-0.3802449902193064,-0.9268193754924398,0.33368017018244356,0.9315385494423156,0.9358120206477909,97.71948533412275,4.207863721443217e-4
1974,0.5437336813847257,-0.30632021593510245,-0.9178551690398847,0.2956463162721866,0.9391401550593458,0.9423528363337125,97.7724057468784,4.044762409406745e-4
1975,0.517116021068499,-0.29817685169973984,-0.9156329838136286,0.26740897924571594,0.9285884066189624,0.9318989205940517,97.75082992343512,4.2192313034100995e-4
1976,0.4605848290300679,-0.2285490955010458,-0.9113058087808653,0.2121383847326576,0.9006585964446767,0.9112870754465945,97.43418439793652,4.1951846550294936e-4
1977,0.513728441938389,-0.32100621396188544,-0.9239989840125313,0.2639169120564452,0.9133125160118511,0.9193086847384623,97.75274039064671,4.1663757220924275e-4
1978,0.5344033386189634,-0.3374556919530923,-0.9158125168855556,0.2855869283270945,0.9224298960595111,0.9289818463443449,97.70462709480101,4.1221345776407126e-4
1979,0.5175735115208633,-0.3102133399163306,-0.9225620073279,0.26788233982803666,0.925371226061067,0.9347518230769002,97.64853521137208,0.00043027830262750213
1980,0.5690865211236381,-0.37079167173306754,-0.9210468563177486,0.3238594685246048,0.9237886750643076,0.9322038970447413,97.69750313921786,4.090160120114178e-4
1981,0.5362248507671323,-0.32144574559118994,-0.9224869782122288,0.2875370905802342,0.9308269233377992,0.9322172352710603,97.7305354736104,4.16542219882101e-4
1982,0.495464512136378,-0.2713915115700428,-0.910567595958718,0.24548508278653908,0.924048844473371,0.9315660544341958,97.65821030762464,4.1361905362381074e-4
1983,0.5632980980926438,-0.3472470574886925,-0.9207515822262365,0.31730474731478997,0.9460534093096817,0.952424075007801,97.8162133551018,4.1894633926944577e-4
1984,0.5095786856835012,-0.30448591617785925,-0.9217616421629343,0.25967043690292446,0.931298178325023,0.9366817443236275,97.80373171980798,4.0981375891817676e-4
1985,0.4290677779146344,-0.21506439712317638,-0.9197362151625468,0.18409915804460206,0.9211695000997485,0.9251944812041495,97.70598370944255,4.218126666180738e-4
1986,0.5389228737619496,-0.32443771474421534,-0.924477931737809,0.29043786386383974,0.9437334904677289,0.945751333923117,97.78848364612489,4.163332643958434e-4
1987,0.5278461768790921,-0.32062370064409385,-0.9248008239905451,0.2786215864458751,0.9199678117089335,0.9287765216827466,97.6003276229941,4.166134310707656e-4
1988,0.5793513332668235,-0.4065142873327902,-0.9260883143043713,0.3356479673580458,0.9097309345854657,0.9198005928907838,97.3892172821048,4.2988833636589327e-4
1989,0.5078890007419541,-0.28631943899604634,-0.9190768008690626,0.2579512370746601,0.9293060462320513,0.9332554311351945,97.68131321214597,4.118146281636391e-4
1990,0.5777907423760101,-0.3732723798987159,-0.9259502676832796,0.33384214197542095,0.9422630566975059,0.9480356195699118,97.88153345811473,4.214397550446128e-4
1991,0.5810430376077478,-0.3893441273633132,-0.9237131726891251,0.33761101155243906,0.9183508447010272,0.9292210824205981,97.56770183279632,4.2081660105957805e-4
1992,0.514177835779645,-0.28861786995091165,-0.9180081659630207,0.2643788468070396,0.9251565680927232,0.929420525924637,97.62363862948953,4.133515365612496e-4
1993,0.5241166113116494,-0.329221673229092,-0.9236554066314817,0.2746982222528067,0.924203404880216,0.9327472233482934,97.67066415554574,4.298208911269058e-4
1994,0.5275440338562585,-0.3189323846462787,-0.919017215039418,0.2783027076573332,0.9335546534019983,0.937567791212003,97.7436444801409,4.1288048297986185e-4
1995,0.5453586110827899,-0.3310790641313761,-0.9242136911331044,0.2974160146821495,0.9290000867713466,0.9367736543926997,97.55152640633665,4.2435327292644764e-4
1996,0.5291009522233477,-0.32494535235198246,-0.9220053396639004,0.2799478176436526,0.9280506210406415,0.9325152823102171,97.77435561228295,4.1836046295871954e-4
1997,0.6249351988140313,-0.4146256041734079,-0.9274832020684453,0.3905440027167317,0.9537552173653288,0.9586529121278651,97.86105332460862,4.126591585411066e-4
1998,0.5154027010468842,-0.31138018048157423,-0.9183603995038118,0.26563994424642423,0.9254026688648455,0.9349798448262764,97.637500529616,4.122002485305275e-4
1999,0.6016071009395277,-0.4036159362962582,-0.926206519721485,0.36193110390086364,0.9411106626956163,0.9431801433153485,97.73752624471878,4.213992484238642e-4
2000,0.5268217581582711,-0.325476384552161,-0.9208069527794023,0.27754116486897196,0.9149145794591236,0.9277836953874391,97.52881884693458,4.305979398882172e-4
2001,0.5021730852727845,-0.28212479222698544,-0.9198270924770677,0.2521778075723877,0.9354151637889356,0.9370643888013964,97.81153124174475,4.104714087006245e-4
2002,0.5224191149210524,-0.31904178886038503,-0.9213688906974197,0.27292173163489547,0.9026159533856957,0.9143506778872369,97.38991994908059,4.1687395358493834e-4
2003,0.5330287706365565,-0.35869025303496643,-0.9259852015410945,0.28411967032631824,0.9053454778906618,0.9148978402188919,97.51305864024326,4.2990876469607003e-4
2004,0.5836575688144388,-0.37386137802702557,-0.9225130505222713,0.34065615763438095,0.9555280562941053,0.9583590734462332,97.77240151377788,4.228357329785215e-4
2005,0.5308496110004561,-0.33124793013940607,-0.9272194711660424,0.28180130949933646,0.9234952606637479,0.9330595435329239,97.52653837614996,4.3272038355518863e-4
2006,0.5395605005413644,-0.32537765747195263,-0.9212316199038089,0.2911255337444469,0.9306773837170954,0.9354008307923494,97.77841305872973,4.1921784366731607e-4
2007,0.5473004525546806,-0.3433618752448636,-0.9267375285766838,0.2995377853665588,0.9377269209663438,0.9389327148539358,97.80010845759308,4.1816931097456156e-4
2008,0.5370171875100096,-0.33169359746660937,-0.9217594804810862,0.28838745968116136,0.9160635458085784,0.9261729877015604,97.42412391101712,4.387677905195071e-4
2009,0.5845527957796826,-0.38893791912711456,-0.9242929805451627,0.3417019710538442,0.9270526635055538,0.9295314172621518,97.65113711796236,4.2086543589918424e-4
2010,0.5845553233337173,-0.39160554974271133,-0.9245041335460193,0.3417049260377856,0.9283115394618999,0.9324957453441021,97.60582188666736,4.245400806843075e-4
2011,0.6078243053926358,-0.4007272399151483,-0.9234190541535111,0.3694503862260399,0.9439845086423704,0.949396711180387,97.80062461657512,4.214609834784534e-4
2012,0.5218043687876947,-0.3108895204766003,-0.9191635276729362,0.2722797992859243,0.9159961631970354,0.9208995779996635,97.54918955423248,4.247880809894501e-4
2013,0.5545728625707361,-0.3435061250164574,-0.9227567398366711,0.3075510598999016,0.9345443380889045,0.9384207497521085,97.80450700661592,4.049204661718403e-4
2014,0.542109675956514,-0.3425608942369242,-0.9272308774499204,0.2938829007656769,0.9223319583414238,0.9273793193547734,97.6920392864181,4.264076430990013e-4
2015,0.5193738397539915,-0.287270883847364,-0.918933131844045,0.26974918542080495,0.9237433562544104,0.9290724610256819,97.70680807450142,4.128631041475199e-4
2016,0.5887326323502673,-0.3700327510720703,-0.9235759940030491,0.34660611239407507,0.9429441719914312,0.9473949629012622,97.77800495206061,4.227293109674221e-4
2017,0.5576200091015797,-0.3543413245173406,-0.9218305750383948,0.3109400745504473,0.923765480149817,0.9297523963986338,97.71618545229953,4.1155515548286364e-4
2018,0.577286956151351,-0.37273097803700866,-0.9235584719643513,0.3332602297424911,0.929339906266014,0.9340685807915098,97.79619263396478,4.211466314728539e-4
2019,0.5769033055736963,-0.35870058143269873,-0.9231597813950099,0.33281742398185765,0.9456003266060057,0.9501015766638681,97.91953879062699,4.10820076048396e-4
2020,0.5968675236029054,-0.39970716866994804,-0.9212121260665973,0.35625084073186525,0.9348681167650541,0.9373863460801908,97.67843148790821,4.16261458611112e-4
2021,0.5617754362487482,-0.34815242761906784,-0.9225799261342423,0.31559164077247087,0.917542703166882,0.9251430533566759,97.4470248385841,4.249173762533691e-4
2022,0.5329434736541665,-0.33187075189908255,-0.9218452603967203,0.2840287461105686,0.9322409949301195,0.9362921658405716,97.659790099176,4.2691262934682964e-4
2023,0.5806106593500884,-0.37104013675926206,-0.9204665221485597,0.33710873775094524,0.9287473392876814,0.9393985734095897,97.7307094648562,4.1366427819654675e-4
2024,0.5120529267439194,-0.3109938251390651,-0.9241053711370066,0.2621981997870132,0.9189548627103153,0.9253427062069695,97.58800667068034,4.1881800899493116e-4
2025,0.5595490252740876,-0.33338735776495226,-0.9200899822888863,0.31309511168518117,0.9251896542743818,0.9309875847220572,97.69025407934092,4.126290145477357e-4
2026,0.5659705327720144,-0.3701070397456524,-0.9256385709565801,0.32032264396623905,0.9111376246708595,0.914639077823188,97.43815240671546,4.283404129253425e-4
2027,0.530250600538583,-0.30047703076715865,-0.9167530588484569,0.28116569937152847,0.9271375800662139,0.9308543513341065,97.61990307889673,4.24671653038014e-4
2028,0.583266145215726,-0.36645604428076145,-0.9250266541874825,0.3401993961548126,0.9363184869308689,0.9415461527994616,97.77865860422904,4.167554079528915e-4
2029,0.4787688082060607,-0.25637592157183425,-0.91798052914132,0.22921957171105178,0.908578213058587,0.9184825229709301,97.488440570434,4.270939646000109e-4
2030,0.6028093360504468,-0.40359696981231546,-0.9244261612676925,0.36337909562958043,0.9385722689398364,0.9415899350146413,97.70397710273473,4.2932011252131905e-4
2031,0.4846554014978064,-0.264695542198072,-0.9195416513258162,0.23489085820100014,0.9316680327377517,0.9330580931943673,97.67659738720765,4.1851101352781417e-4
2032,0.5811454138056191,-0.37848653061537674,-0.9244487399494639,0.3377299919873052,0.9295462536842921,0.9329239329072839,97.65483696534653,4.18368205357917e-4
2033,0.5211229876339518,-0.3079239907107053,-0.9222125118337476,0.27156916824053634,0.9133576282715579,0.9223711443592927,97.58718650099577,4.189376488426613e-4
2034,0.5108810901337804,-0.3066616244090794,-0.9236524301213233,0.26099948825627967,0.9259864418209112,0.9279719430851002,97.73002776185932,4.273810137693096e-4
2035,0.5085644067865962,-0.28843975713843895,-0.9184845010556765,0.2586377558502031,0.9278718859296243,0.9327159130402916,97.79404216122086,4.0868278291771726e-4
2036,0.5590942516569345,-0.3372756025074642,-0.9242815113309545,0.3125863822358286,0.9239419689662622,0.9354919561984842,97.69268396553531,4.094704303907806e-4
2037,0.535730796596046,-0.3303356645922643,-0.9210411027450203,0.287007486421434,0.9224021911091188,0.9299852005882772,97.68793311314269,4.2612888900803864e-4
2038,0.530179366111807,-0.3303701877061191,-0.9278099835044678,0.28109016025071665,0.9258595036864613,0.9297529312674847,97.60198894544736,4.208634823864403e-4
2039,0.5152942493367946,-0.32098814733557773,-0.9222631041342532,0.26552816339956953,0.9211277326980877,0.930568403646476,97.42865117006477,4.365993750311721e-4
2040,0.5053948040330107,-0.2988014727338968,-0.9238784648149995,0.25542390794356495,0.9227067806670984,0.9279651121072604,97.60049818270319,4.2120810732377417e-4
2041,0.47783142588605354,-0.2510509729974879,-0.9178749389346605,0.22832287156429923,0.920455480428072,0.9310114187273703,97.5014120228347,4.2451716969800143e-4
2042,0.4819318928021043,-0.24796362116645848,-0.9220024124370052,0.23225834929981945,0.9454857908922123,0.9474351379540559,97.70712798709134,4.2341218879710096e-4
2043,0.5215171449099846,-0.29929112834699406,-0.9207018469911391,0.2719801324350616,0.922857908242196,0.9279088492826693,97.61320296232873,4.217548589907985e-4
2044,0.5790183982648631,-0.36822705028587477,-0.9222431420410889,0.3352623055292087,0.9212196186357269,0.9253913157751938,97.5720479314422,4.127600713625945e-4
2045,0.5958018513632259,-0.3951432273401526,-0.9269272865318531,0.35497984608784594,0.9364586387818433,0.9417683267217831,97.56575734839446,4.1652617381175705e-4
2046,0.5238549585777408,-0.3110404202871914,-0.923341030133135,0.2744240176264861,0.9233102251745954,0.9328022939661134,97.56288062484153,4.232778307666253e-4
2047,0.527703243051417,-0.315550756704831,-0.9196144745448188,0.2784707127269836,0.9207020011487126,0.928509124792854,97.65516830981342,4.259218149647685e-4
2048,0.5574987963567708,-0.32319844752797283,-0.9177795701297806,0.3108049079392466,0.9215653093265433,0.9252048684237055,97.66902888100569,4.1089494393295456e-4
2049,0.5482343174392095,-0.361658872959548,-0.9253145599016007,0.30056086681803684,0.9158986963006577,0.9218660523832177,97.64884710989958,4.2099978373469e-4
2050,0.578034305144356,-0.38285291912928066,-0.9243694823098018,0.33412365792371884,0.9272060821996171,0.9322504903404217,97.5960550303437,4.2505400035655963e-4
2051,0.5025140344308738,-0.28439536725832143,-0.9229706509330649,0.2525203547999935,0.9290688497899189,0.9351267334911854,97.45029214193747,4.196968276092977e-4
2052,0.5632147356772839,-0.336686716622781,-0.9205699727076753,0.31721083848403303,0.9368491181906103,0.9381901716280784,97.68073544079205,4.1998813291708667e-4
2053,0.5449141716344659,-0.34835441978540105,-0.927014420605552,0.2969314544480763,0.9296644416955858,0.9375769173917557,97.57797417715256,4.325653162311899e-4
2054,0.6072246259795195,-0.40087885030312004,-0.9247724021892705,0.36872174639596855,0.9359085463415182,0.9417801583216334,97.81717877159957,4.123420261321585e-4
2055,0.559628454826359,-0.33966528217707836,-0.9242473126269461,0.3131840074513374,0.9350088850739907,0.9421842925443041,97.69948023897457,4.2276983037913343e-4
2056,0.525800545964526,-0.32884203006859875,-0.9222750145835092,0.2764662141365939,0.918076835983783,0.9241274649936791,97.58106324265091,4.2361942686820406e-4
2057,0.5716951010952552,-0.36730556040552487,-0.9218037913159706,0.3268352886163148,0.935508476044435,0.9381777767178604,97.73226152672248,4.2303720152155055e-4
2058,0.48825928972166727,-0.26506065142345253,-0.9198909682929189,0.2383971339995067,0.9179351357369628,0.9229000650328661,97.59191100620993,4.2457124411112573e-4
2059,0.594154084839696,-0.39057200706040096,-0.9244297329169926,0.3530190765316971,0.9386987428336141,0.9454033561356158,97.68916367989256,4.198038218089749e-4
2060,0.5212590947146012,-0.32337818021945497,-0.9251369447178874,0.2717110438226859,0.9209985691534569,0.9252127029509642,97.62397077676589,4.1663808487232487e-4
